date,收盘价(前复权)(元),股息率(Tushare)(%),十年,股债性价比,温度计
2004-10-18,1.7900,4.2989,4.9760,0.8639,44.4250
2004-10-19,1.7900,4.2941,5.0155,0.8562,45.2437
2004-10-20,1.7400,4.3983,4.9828,0.8827,42.6511
2004-10-21,1.6600,4.6116,4.9709,0.9277,38.6355
2004-10-22,1.7000,4.5238,5.0224,0.9007,40.8382
2004-10-25,1.6900,4.5346,4.9166,0.9223,39.2593
2004-10-26,1.7600,4.3680,4.9979,0.8740,43.4503
2004-10-27,1.7900,4.2796,4.9144,0.8708,43.8207
2004-10-28,1.7600,4.3481,5.1274,0.8480,45.7505
2004-10-29,1.7900,4.2989,4.8246,0.8910,41.8713
2004-11-01,1.7900,4.2989,5.0730,0.8474,45.8285
2004-11-02,1.7700,4.3332,5.1175,0.8467,45.9064
2004-11-03,1.8100,4.2461,5.1649,0.8221,49.0448
2004-11-04,1.7800,4.3087,5.1333,0.8394,46.7641
2004-11-05,1.8100,4.2414,5.1609,0.8218,49.0838
2004-11-08,1.8100,4.2509,5.1915,0.8188,49.5517
2004-11-09,1.8100,4.2509,5.1584,0.8241,48.8304
2004-11-10,1.8400,4.1808,5.1843,0.8064,51.3840
2004-11-11,1.8200,4.2273,5.2714,0.8019,52.0078
2004-11-12,1.8200,4.2086,5.2956,0.7947,53.0019
2004-11-15,1.7900,4.2844,5.2664,0.8135,50.3899
2004-11-16,1.8100,4.2367,5.1902,0.8163,49.9415
2004-11-17,1.7900,4.2796,5.2479,0.8155,50.0390
2004-11-18,1.7900,4.2892,5.2584,0.8157,50.0000
2004-11-19,1.8200,4.2273,5.2413,0.8065,51.3645
2004-11-22,1.8100,4.2461,5.3590,0.7923,53.2554
2004-11-23,1.7900,4.2989,5.3341,0.8059,51.5010
2004-11-24,1.7800,4.3087,5.2740,0.8170,49.8441
2004-11-25,1.7800,4.3184,5.3029,0.8143,50.2534
2004-11-26,1.7700,4.3283,5.4071,0.8005,52.2807
2004-11-29,1.7700,4.3332,5.3187,0.8147,50.1170
2004-11-30,1.7500,4.3781,5.3419,0.8196,49.3177
2004-12-01,1.7500,4.3730,5.2554,0.8321,47.6218
2004-12-02,1.7300,4.4394,5.3109,0.8359,47.1345
2004-12-03,1.7300,4.4394,5.3427,0.8309,47.7973
2004-12-06,1.7300,4.4342,5.4127,0.8192,49.3957
2004-12-07,1.7300,4.4239,5.3266,0.8305,47.8558
2004-12-08,1.7500,4.3882,5.3685,0.8174,49.8051
2004-12-09,1.7500,4.3781,5.2732,0.8303,47.8947
2004-12-10,1.7500,4.3781,5.1744,0.8461,45.9454
2004-12-13,1.7400,4.3983,5.2915,0.8312,47.7388
2004-12-14,1.7400,4.4034,5.2528,0.8383,46.8616
2004-12-15,1.7400,4.3983,5.2611,0.8360,47.0955
2004-12-16,1.7600,4.3580,5.2419,0.8314,47.7193
2004-12-17,1.7400,4.4034,5.2252,0.8427,46.3158
2004-12-20,1.7200,4.4654,5.1804,0.8620,44.6004
2004-12-21,1.7100,4.4865,5.3170,0.8438,46.1988
2004-12-22,1.7400,4.3983,5.2851,0.8322,47.6023
2004-12-23,1.7300,4.4446,5.3439,0.8317,47.6803
2004-12-24,1.7200,4.4654,5.2720,0.8470,45.8674
2004-12-27,1.6700,4.5838,5.2118,0.8795,42.8850
2004-12-28,1.6800,4.5563,4.4611,1.0213,32.1442
2004-12-29,1.6700,4.5893,4.7165,0.9730,35.5945
2004-12-30,1.6700,4.5838,5.2506,0.8730,43.6062
2004-12-31,1.6800,4.5563,4.7332,0.9626,36.3353
2005-01-04,1.6500,3.5702,5.2221,0.6837,67.3294
2005-01-05,1.6500,3.5702,5.0084,0.7128,63.6452
2005-01-06,1.6200,3.6415,5.1707,0.7043,64.8733
2005-01-07,1.6200,3.6415,5.1533,0.7066,64.5614
2005-01-10,1.6700,3.5142,5.1988,0.6760,68.4405
2005-01-11,1.6700,3.5227,5.1536,0.6835,67.3684
2005-01-12,1.6800,3.5058,5.1645,0.6788,68.0312
2005-01-13,1.6700,3.5313,5.2205,0.6764,68.3626
2005-01-14,1.6600,3.5398,4.9943,0.7088,64.2690
2005-01-17,1.6200,3.6369,4.9739,0.7312,60.8382
2005-01-18,1.6300,3.6099,5.0648,0.7127,63.6842
2005-01-19,1.6300,3.6144,5.0085,0.7217,62.4561
2005-01-20,1.6300,3.6099,4.9256,0.7329,60.6238
2005-01-21,1.7100,3.4316,4.9313,0.6959,65.8869
2005-01-24,1.7300,3.3916,4.9654,0.6830,67.4074
2005-01-25,1.7200,3.4275,5.0338,0.6809,67.8168
2005-01-26,1.7200,3.4115,5.0081,0.6812,67.7388
2005-01-27,1.6900,3.4724,4.9684,0.6989,65.4971
2005-01-28,1.7000,3.4559,4.9038,0.7047,64.7758
2005-01-31,1.7100,3.4396,4.8982,0.7022,65.1072
2005-02-01,1.7300,3.3916,4.8877,0.6939,66.0819
2005-02-02,1.7900,3.2958,4.9248,0.6692,69.0253
2005-02-03,1.7600,3.3488,4.9044,0.6828,67.4464
2005-02-04,1.8300,3.2124,4.9390,0.6504,70.2924
2005-02-16,1.8300,3.2194,4.7565,0.6768,68.3041
2005-02-17,1.8100,3.2554,4.8378,0.6729,68.7135
2005-02-18,1.7800,3.3108,4.8342,0.6849,67.2125
2005-02-21,1.8200,3.2337,4.8450,0.6674,69.1618
2005-02-22,1.8300,3.2088,4.6593,0.6887,66.9006
2005-02-23,1.8000,3.2773,4.7866,0.6847,67.2515
2005-02-24,1.7900,3.2810,4.7130,0.6962,65.8285
2005-02-25,1.8100,3.2517,4.6127,0.7049,64.6979
2005-02-28,1.7600,3.3450,4.8334,0.6921,66.3938
2005-03-01,1.7600,3.3373,4.7203,0.7070,64.5029
2005-03-02,1.7300,3.3916,4.7212,0.7184,63.1384
2005-03-03,1.7500,3.3682,4.6723,0.7209,62.5536
2005-03-04,1.7400,3.3720,4.7638,0.7078,64.4055
2005-03-07,1.7700,3.3259,4.7254,0.7038,64.9123
2005-03-08,1.7800,3.3108,4.7335,0.6994,65.4581
2005-03-09,1.7300,3.4035,4.6366,0.7341,60.4678
2005-03-10,1.7000,3.4519,4.6433,0.7434,59.0253
2005-03-11,1.7100,3.4478,4.6187,0.7465,58.5380
2005-03-14,1.7200,3.4275,4.5979,0.7454,58.6745
2005-03-15,1.6800,3.4974,4.5642,0.7663,56.5302
2005-03-16,1.6800,3.5016,4.5725,0.7658,56.5692
2005-03-17,1.6800,3.4932,4.4573,0.7837,54.3275
2005-03-18,1.7000,3.4519,4.4315,0.7789,55.0877
2005-03-21,1.7200,3.4275,4.4033,0.7784,55.1657
2005-03-22,1.7000,3.4559,4.4321,0.7797,54.9318
2005-03-23,1.7300,3.4075,4.5281,0.7525,57.8558
2005-03-24,1.7300,3.3956,4.4631,0.7608,57.0955
2005-03-25,1.7200,3.4115,4.4635,0.7643,56.7446
2005-03-28,1.7400,3.3838,4.3783,0.7729,55.7895
2005-03-29,1.7500,3.3682,4.3433,0.7755,55.4971
2005-03-30,1.7200,3.4115,4.1636,0.8194,49.3567
2005-03-31,1.7400,3.3720,4.1203,0.8184,49.6491
2005-04-01,1.7900,3.2810,4.2679,0.7688,56.2768
2005-04-04,1.7700,3.3183,4.1076,0.8078,51.1501
2005-04-05,1.7700,3.3183,4.1051,0.8083,51.0526
2005-04-06,1.8100,3.2445,4.1641,0.7792,55.0487
2005-04-07,1.8500,3.1878,4.0798,0.7814,54.7173
2005-04-08,1.8700,3.1533,4.0903,0.7709,56.0624
2005-04-11,1.8400,3.1913,4.1600,0.7671,56.4522
2005-04-12,1.8200,3.2373,4.0229,0.8047,51.6959
2005-04-13,1.8400,3.1983,4.0652,0.7868,53.8207
2005-04-14,1.8100,3.2554,4.0287,0.8081,51.0916
2005-04-15,1.8000,3.2736,4.0379,0.8107,50.8382
2005-04-18,1.8000,3.2700,3.9734,0.8230,48.9084
2005-04-19,1.8300,3.2194,3.9847,0.8079,51.1111
2005-04-20,1.8000,3.2627,4.0468,0.8062,51.4230
2005-04-21,1.8100,3.2445,3.9981,0.8115,50.7212
2005-04-22,1.8400,3.1983,4.0433,0.7910,53.3528
2005-04-25,1.8500,3.1808,3.9550,0.8042,51.7349
2005-04-26,1.8300,3.2230,4.0442,0.7969,52.8070
2005-04-27,1.8400,3.2018,4.0537,0.7898,53.5088
2005-04-28,1.8600,3.1670,4.0137,0.7890,53.6062
2005-04-29,1.8800,3.1364,4.0665,0.7713,55.9454
2005-05-09,1.8500,3.1878,4.0161,0.7938,53.1189
2005-05-10,1.8600,3.1567,3.9652,0.7961,52.8850
2005-05-11,1.8400,3.2018,3.9218,0.8164,49.9220
2005-05-12,1.7300,3.3916,3.9595,0.8566,45.1852
2005-05-13,1.7700,3.3297,3.8822,0.8577,45.1072
2005-05-16,1.7500,3.3527,3.9832,0.8417,46.4133
2005-05-18,1.7700,3.3221,3.8757,0.8572,45.1462
2005-05-19,1.7800,3.3146,3.8430,0.8625,44.5614
2005-05-20,1.7700,3.3221,3.7997,0.8743,43.4113
2005-05-23,1.7100,3.4437,3.6930,0.9325,38.2651
2005-05-24,1.7200,3.4195,3.7293,0.9169,39.6101
2005-05-25,1.7400,3.3799,3.6810,0.9182,39.4737
2005-05-26,1.7200,3.4115,3.7374,0.9128,39.8051
2005-05-27,1.7100,3.4437,3.7519,0.9179,39.5322
2005-05-30,1.6900,3.4724,3.8097,0.9115,39.9415
2005-05-31,1.7100,3.4316,3.8469,0.8920,41.7349
2005-06-01,1.6800,3.5016,3.8036,0.9206,39.3177
2005-06-02,1.6200,3.6369,3.7773,0.9628,36.3158
2005-06-03,1.6500,3.5702,3.7774,0.9451,37.4659
2005-06-06,1.6900,3.4807,3.7150,0.9369,38.0117
2005-06-07,1.6900,3.4890,3.7696,0.9256,38.8694
2005-06-08,1.8000,3.2663,3.7747,0.8653,44.3470
2005-06-09,1.7800,3.3071,3.7642,0.8786,42.9825
2005-06-10,1.8000,3.2773,3.7272,0.8793,42.9045
2005-06-13,1.7900,3.2847,3.7023,0.8872,42.2222
2005-06-14,1.7600,3.3410,3.7634,0.8878,42.1637
2005-06-15,1.7300,3.3994,3.5681,0.9527,37.0175
2005-06-16,1.7900,3.2957,3.4959,0.9427,37.6218
2005-06-17,1.8000,3.2772,3.4813,0.9414,37.7778
2005-06-20,1.9000,3.1413,3.5217,0.8920,41.7544
2005-06-21,1.8400,3.2300,3.5434,0.9116,39.9220
2005-06-22,1.9000,3.1363,3.5291,0.8887,42.0858
2005-06-23,1.8700,3.1772,3.4210,0.9287,38.5770
2005-06-24,1.8800,3.1669,3.5004,0.9047,40.5263
2005-06-27,1.9100,3.1112,3.7683,0.8256,48.5185
2005-06-28,1.8900,3.1515,3.6306,0.8680,44.0741
2005-06-29,1.8600,3.2034,3.5861,0.8933,41.5205
2005-06-30,1.8600,3.2087,3.6530,0.8784,43.0409
2005-07-01,1.8100,3.2846,3.5783,0.9179,39.5127
2005-07-04,1.8400,3.2408,3.5905,0.9026,40.6823
2005-07-05,1.8400,3.2462,3.5329,0.9188,39.4152
2005-07-06,1.8300,3.2625,3.5360,0.9227,39.2008
2005-07-07,1.8200,3.2790,3.3891,0.9675,35.9844
2005-07-08,1.8100,3.2957,3.3102,0.9956,33.8596
2005-07-11,1.8200,3.2680,3.3298,0.9814,35.0487
2005-07-12,1.9300,3.0865,3.2836,0.9400,37.8363
2005-07-13,1.9100,3.1211,3.2273,0.9671,36.0234
2005-07-14,1.9300,3.0914,3.2041,0.9648,36.1404
2005-07-15,1.9200,3.0963,3.2849,0.9426,37.6608
2005-07-18,1.9300,3.0865,3.3014,0.9349,38.1287
2005-07-19,1.9300,3.0865,3.3426,0.9234,39.0643
2005-07-20,1.9400,3.0718,3.3833,0.9079,40.3119
2005-07-21,1.9400,3.0767,3.3861,0.9086,40.2339
2005-07-22,2.0100,2.9596,3.3633,0.8800,42.8070
2005-07-25,2.0100,2.9641,3.4366,0.8625,44.5419
2005-07-26,2.0400,2.9152,3.4747,0.8390,46.8226
2005-07-27,2.0600,2.8979,3.5569,0.8147,50.0975
2005-07-28,2.0600,2.8979,3.3667,0.8608,44.7368
2005-07-29,2.0600,2.8936,3.3874,0.8542,45.3021
2005-08-01,2.0400,2.9196,3.2113,0.9092,40.1754
2005-08-02,2.0800,2.8680,3.2981,0.8696,43.9376
2005-08-03,2.0700,2.8807,3.2242,0.8935,41.4815
2005-08-04,2.0400,2.9196,3.1522,0.9262,38.7914
2005-08-05,2.1000,2.8428,3.1511,0.9022,40.7797
2005-08-08,2.1000,2.8386,3.1784,0.8931,41.5789
2005-08-09,2.0900,2.8511,3.2738,0.8709,43.7817
2005-08-10,2.1000,2.8304,3.2313,0.8759,43.2359
2005-08-11,2.1700,2.7426,3.2997,0.8312,47.7583
2005-08-12,2.1100,2.8263,3.2928,0.8583,44.9708
2005-08-15,2.1400,2.7778,3.3398,0.8317,47.6608
2005-08-16,2.1000,2.8428,3.3064,0.8598,44.9123
2005-08-17,2.1100,2.8222,3.3434,0.8441,46.1598
2005-08-18,2.0300,2.9328,3.2974,0.8894,42.0468
2005-08-19,2.0500,2.9109,3.3922,0.8581,45.0487
2005-08-22,2.0600,2.8936,3.3074,0.8749,43.3528
2005-08-23,2.0400,2.9240,3.2609,0.8967,41.1696
2005-08-24,2.0600,2.8936,3.3213,0.8712,43.7232
2005-08-25,2.0600,2.8893,3.4579,0.8356,47.2125
2005-08-26,2.0900,2.8470,3.4414,0.8273,48.3041
2005-08-29,2.0800,2.8637,3.4528,0.8294,48.0117
2005-08-30,2.0800,2.8680,3.5014,0.8191,49.4932
2005-08-31,2.0700,2.8807,3.5608,0.8090,50.9747
2005-09-01,2.1000,2.8304,3.5110,0.8062,51.4425
2005-09-02,2.1000,2.8428,3.5395,0.8032,51.8713
2005-09-05,2.0800,2.8637,3.5278,0.8118,50.6433
2005-09-06,2.0500,2.9022,3.4421,0.8431,46.2573
2005-09-07,2.0800,2.8680,3.4427,0.8331,47.5049
2005-09-08,2.1000,2.8304,3.3796,0.8375,46.9786
2005-09-09,2.0900,2.8470,3.3622,0.8468,45.8869
2005-09-12,2.0800,2.8595,3.3343,0.8576,45.1267
2005-09-13,2.0900,2.8511,3.2859,0.8677,44.1520
2005-09-14,2.1100,2.8181,3.3046,0.8528,45.3801
2005-09-15,2.0900,2.8470,3.3103,0.8600,44.8538
2005-09-16,2.1000,2.8386,3.1838,0.8916,41.8129
2005-09-19,2.0800,2.8595,3.2322,0.8847,42.3587
2005-09-21,1.9800,3.0054,3.3698,0.8919,41.7739
2005-09-22,1.9500,3.0525,3.2080,0.9515,37.1540
2005-09-23,1.9400,3.0670,3.2703,0.9378,37.9727
2005-09-26,1.9400,3.0670,3.3604,0.9127,39.8246
2005-09-27,1.9000,3.1362,3.3999,0.9224,39.2398
2005-09-28,1.9000,3.1362,3.2060,0.9782,35.2632
2005-09-29,1.9300,3.0865,3.1869,0.9685,35.9064
2005-09-30,1.9300,3.0914,3.2404,0.9540,36.9201
2005-10-10,1.9500,3.0622,3.1841,0.9617,36.4327
2005-10-11,1.9800,2.9777,2.9987,0.9930,33.9961
2005-10-12,1.9900,2.9639,3.0104,0.9846,34.7173
2005-10-13,1.9600,3.0010,2.9959,1.0017,33.3723
2005-10-14,1.9300,3.0486,3.0171,1.0104,32.7680
2005-10-17,1.9300,3.0486,2.9694,1.0267,31.7544
2005-10-18,1.9200,3.0632,2.9479,1.0391,31.1501
2005-10-19,1.9100,3.0730,2.9127,1.0550,29.9415
2005-10-20,1.9700,2.9916,2.8718,1.0417,30.9357
2005-10-21,1.9800,2.9777,2.8919,1.0297,31.5595
2005-10-24,1.9600,3.0057,2.7938,1.0758,28.4795
2005-10-25,1.9400,3.0294,2.9220,1.0368,31.3060
2005-10-26,1.9000,3.0928,2.8096,1.1008,26.8811
2005-10-27,1.9300,3.0535,2.8717,1.0633,29.4152
2005-10-28,1.9000,3.1028,2.9417,1.0548,29.9610
